Средний_балл;Учебное_заведение;Город;Число_поступающих
89;Лицей-интернат 61;Улан-Удэ;3
89;Тегульдетская муниципальная средняя (полная) общеобразовательная школа;Тегульдет;1
89;Средняя образовательная школа 16 г.Тобольск;Тобольск;1
89;муниципальное автономное общеобразовательное учреждение лицей №1 имени А.С. Пушкина г. Томска Томской области;Томилино;1
89;Федеральное казенное профессиональное образовательное учреждение № 288;Томск;1
89;МБОУ Суховская СОШ;Сухой;1
89;Средняя школа 2 г.Тараз Р.Казахстан;Тараз;1
89;"МБОУ ""Танаевская средняя общеобразовательная школа """;Танайка;1
89;"КГУ ""Специализированный лицей №24 ""Экономика и бизнес"" для одаренных детей с обучением на трех языках"" г. Талдыкорган Алматинская обл.";Талдыкорган;1
89;МОУ Турунтаевская средняя общеобразовательная школа №1;Турунтаево;1
89;Гимназия 24 им.М.В.Октябрьской г.Томск;Томск;2
89;МАОУ СОШ № 44 г.Томск;Томск;3
89;Муниципальное общеобразовательное учреждение Гуманитарный лицей г.Томск;Томск;1
89;Городская классическая гимназия г.Якутск;Якутск;1
89;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа"" пгт.Ярославский Хорольского муниципального района Приморского края";Ярославский;1
89;Средняя общеобразовательная школа 5 г.Южно-Сахалинск;Южно-Сахалинск;1
88;Средняя общеобразовательная школа 19 г.Яровое Алтайский край;Яровое;5
88;Сибирский лицей г. Томска;Томск;3
88;Средняя общеобразовательная школа им.Корниенко  п.Топар Карагандинская обл. Р.Казахстан;Топар;1
88;Средняя школа 16 г.Темиртау Р.Казахстан;Темиртау;2
88;Средняя многопрофильная школа 37 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;3
88;"Муниципальное автономное общеобразовательное учреждение ""Лингвистическая гимназия №3 г. Улан-Удэ""";Улан-Удэ;2
88;КГУ Общеобразовательная школа №7 акимата г.Шахтинска;Шахтинск;2
88;"БОУ г. Омска ""Лицей №64""";Омск;4
88;Средняя  общеобразовательная школа №39 инновационного типа с гимназическими классами города Павлодара;Павлодар;1
88;"МОУ ""Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов""";Стрежевой;8
88;Муниципальная средняя (полная) общеобразовательная школа № 88 г.Северск;Северск;2
88;МБОУ СОШ № 14 г.Новокузнецка;Новокузнецк;2
88;Средняя общеобразовательная школа 26 г.Междуреченск;Междуреченск;3
88;"Коммунальное государственное учреждение ""Средняя школа №3"" города Курчатова";Курчатов;9
88;Кузбасский государственный технический университет г.Кемерово;Кемерово;2
88;Школа-гимназия №10 отдела образования Абайского района;Абай;1
88;МБОУ средняя общеобразовательная школа №4 г.Гусиноозерска имени Героя Социалистического труда Г.Д. Тучинова;Гусиноозерск;2
88;МБОУ СОШ №15 с углубленным изучением отдельных предметов ;Заринск;6
88;Лицей 1 г.Иркутск;Иркутск;4
87;Средняя общеобразовательная школа № 4 г. Иркутск;Иркутск;3
87;Лицей Иркутского государственного университета г.Иркутск;Иркутск;1
87;"Муниципальное бюджетное общеобразовательное учреждение ""Лицей №174"" г. Зеленогорска Красноярского края";Зеленогорск;15
87;"МАОУ ""Средняя общеобразовательная школа №25 с углубленным изучением отдельных предметов""";Златоуст;1
87;Средняя общеобразовательная школа №7 с углубленным изучением отдельных предметов;Заречный;2
87;Средняя общеобразовательная школа 104 г.Железногорск;Железногорск;1
87;Среднее общеобразовательное учреждение № 72 г.Душанбе;Душанбе;1
87;Средняя общеобразовательная школа города Билибино Чукотского автономного округа;Билибино;1
87;Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №7 города Бирска муниципального района Бирский район Республики Башкортостан;Бирск;1
87;"МБОУ ""Боградская СОШ"" Боградского района Республики Хакасия";Боград;1
87;"МБОУ ""Абагинская СОШ имени А.Е. Кралина с дополнительным обучением предметов агротехнологического направления"" МР ""Амгинский улус (район)"" Республика Саха (Якутия) """;Абага;1
87;Средняя общеобразовательная школа 9 г.Абакан;Абакан;1
87;МБОУ Аларская СОШ;Аларь;1
87;"ГОУСПО "" Артемовский колледж точного приборостроения"" г. Артемовский";Артемовский;1
87;Средняя общеобразовательная школа 3 г.Анжеро-Судженск;Анжеро-Судженск;1
87;"Коммунальное государственное учреждение ""Гимназия №111""";Алматы;1
87;Гимназия 123 г.Барнаула;Барнаул;1
87;Алтайский краевой педагогический лицей-интернат ;Барнаул;1
87;Басандайская средняя общеобразовательная школа;Басандайка;1
87;Лесоперевалочная средняя школа 2 с.Бельтирское;Бельтирское;1
87;Гимназия 1 г.Белогорска;Белогорск;1
87;"МБОУ ""Гимназия №69"" им. И.В. Панфилова г. Барнаула Алтайского края";Барнаул;1
87;"МБОУ ""Гимназия №21""";Кемерово;4
87;СОШ №78;Кемерово;1
87;Средняя общеобразовательная школа 96 г.Кемерово;Кемерово;1
87;МБОУ СОШ № 7;Кемерово;1
87;Гимназия 45 г.Караганда Р.Казахстан;Караганда;2
87;Средняя общеобразовательная школа № 92 с углубленным изучением отдельных предметов г. Кемерово;Кемерово;2
87;Лицей № 2 г.Караганда Р.Казахстан;Караганда;1
87;КГУ Школа-лицей №66 г. Караганды;Караганда;2
87;Средняя школа имени Нурмолды Алдабергенова Героя Социалистического труда с ДМЦ, села Карабулак, Алматинской области, Ескельдинского района;Карабулак;1
87;МБОУ СОШ 6;Камышеватская;1
87;МКОУ Краснозерского района Новосибирской области Краснозерская средняя общеобразовательная школа №1;Краснозерское;1
87;Крапивинская средняя школа Кемеровская область;Крапивинский;1
87;МОУ СОШ №7;Копейск;1
87;Средняя общеобразовательная школа 2 г. Колпашево;Колпашево;1
87;Средняя общеобразовательная школа №27;Комсомольск-на-Амуре;1
87;Средняя общеобразовательная школа 7 г.Комсомольск-на-Амуре;Комсомольск-на-Амуре;1
87;Курумканская средняя школа 2 с.Курумкан;Курумкан;1
87;Средняя общеобразовательная школа 2 г.Кызыл;Кызыл;1
87;МКОУ средняя общеобразовательная школа № 105 Купинского района Новосибирской области;Купино;1
87;Средняя общеобразовательная школа с углубленным изучением отдельных предметов 38;Курган;1
87;Гимназия №1 им. А.Л. Кузнецовой;Куйбышевский район, Куйбышев;1
87;"ГАНООРТ ""Государственный лицей РТ""";Кызыл;1
87;"МБОУ ""СОШ №55""";Новокузнецк;1
87;"МБОУ ""Намская улусная гимназия им. Н. С. Охлопкова""";Намцы;1
87;"МБОУ ""СОШ №8""";Набережные Челны;1
87;Моряковская муниципальная средняя (полная) общеобразовательная школа;Моряковский Затон;1
87;Средняя общеобразовательная школа 13 г.Нижневартовск ХМАО;Нижневартовск;1
87;Средняя школа №9;Находка;1
87;Средняя общеобразовательная школа №15 города Нерюнгри;Нерюнгри;1
87;Северский промышленный колледж;Северск;4
87;КГКП Медицинский колледж города Жезказган;Сатпаев;1
87;МАОУ СОШ №13;Серов;1
87;"муниципальное общеобразовательное бюджетное учреждение ""Школа №14""";Прокопьевск;1
87;"МБОУ ""Школа №10""";Прокопьевск;1
87;Первый городской общеобразовательный IT-лицей;Петропавловск;1
87;Средняя школа 9 г.Петропавловск Р.Казахстан;Петропавловск;1
87;"МОУ ""Рудногорская СОШ""";Рудногорск;1
87;"МБОУ""Гимназия№8""";Рубцовск;2
87;МБОУ Гимназия №11 города Рубцовска Алтайского края;Рубцовск;4
87;"МБОУ ""Лицей №26""";Сарапул;1
87;гимназия №8 им. Л.М. Марасиновой;Рыбинск;1
87;Калиновская средняя школа им. Г.Мусрепова п.Рузаевка СКО Р.Казахстан;Рузаевка;2
87;Лицей 21 г.Первоуральска;Первоуральск;1
87;СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 93;Пермь;1
87;"МБОУ ""Онохойская СОШ № 2""";Онохой 1-й;1
87;Осинниковский политехнический техникум;Осинники;1
87;"БОУ г.Омска ""Гимназия №19""";Омск;1
87;Средняя общеобразовательная школа 109 с угл. изуч. отд. предм. г.Омск;Омск;1
87;Новосафоновская средняя общеобразовательная школа Прокопьевского района Кемеровской области;Новосафоновский;4
87;"ГОУ СПО "" Новокузнецкий строительный техникум""";Новокузнецк;1
87;"Муниципальное бюджетное общеобразовательное учреждение города Новосибирска  ""Средняя общеобразовательная школа № 112""";Новосибирск;1
87;Средняя общеобразовательная школа 162 г.Новосибирск;Новосибирск;1
87;Средняя общеобразовательная школа 18 п.Шира;Шира;1
87;"МБОУ ""Лицей ""Эврика""";Черемушки;1
87;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №19 с углубленным изучением отдельных предметов"" г. Черногорска Республики Хакасия";Черногорск;1
87;Целинная средняя (полная) общеобразовательная школа 1 Алтайского края;Целинное;2
87;МАОУ СОШ №19 города Улан-Удэ;Улан-Удэ;1
87;Средняя общеобразовательная школа №21 Байкальская перспектива г.Улан-Удэ;Улан-Удэ;2
87;Средняя общеобразовательная школа 40 г.Тюмени;Тюмень;1
87;МАОУ лицей №93 города Тюмени;Тюмень;1
87;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области;Тисуль;4
87;"МБОУ ""Тополинская средняя общеобразовательная школа""";Топольное;1
87;МАОУ СОШ № 16 г. Томска;Томск;3
87;"МОБУ ""Якутский городской лицей""";Якутск;1
87;"Коммунальное государственное учреждение ""Школа-гимназия №35 Отдела образования акимата города Экибастуза""";Экибастуз;1
87;МАОУ Лицей №2 г.Южно-Сахалинска;Южно-Сахалинск;2
86;КГУ СОШ №10;Экибастуз;1
86;Средняя общеобразовательная школа 4 г.Экибастуз Р.Казахстан;Экибастуз;1
86;МАОУ СОШ №23 г.Томска;Томск;2
86;Лицей 1 им.А.С.Пушкина г.Томска;Томск;2
86;МОУ Лицей 8 им. Н.Н.Рукавишникова г.Томск;Томск;3
86;Средняя общеобразовательная школа 27 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
86;"БОУ г.Омска ""Лицей № 92""";Омск;3
86;Лицей №6;Рубцовск;3
86;"Гимназия ""Бэст"" г.Петропавловск Р.Казахстан";Петропавловск;1
86;Средняя общеобразовательная школа №2;Прокопьевск;2
86;Северская гимназия г.Северск;Северск;1
86;Гимназия 2 г.Нерюнгри;Нерюнгри;2
86;"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 61 имени Ильгизара Александровича Касакина"" ";Новокузнецк;3
86;Средняя общеобразовательная школа № 1;Ленинск-Кузнецкий;3
86;Кяхтинская средняя общеобразовательная школа 3;Кяхта;2
86;"КГУ ""Константиновская комплекс школа - ясли - сад """;Константиновка;1
86;Средняя общеобразовательная школа 11 г.Кемерово;Кемерово;3
86;Лицей №62 г. Кемерово;Кемерово;6
86;Средняя общеобразовательная школа №3 Барабинского района Новосибирской области;Барабинск;2
86;"МБОУ ""Белокурихинская средняя общеобразовательная школа №2"" Алтайского края";Белокуриха;2
86;"КГУ ""Школа-гимназия №1""";Алматы;1
86;Школа-лицей 35 г.Астана Р.Казахстан;Астана;1
86;Средняя общеобразовательная школа 3 г.Бийск;Бийск;8
86;Лицей при КГТУ им.И.Раззакова г.Бишкек р.Кыргызстан;Бишкек;1
86;Средняя общеобразовательная школа 11 г.Гурьевск;Гурьевск;6
86;Профессионально-технический лицей железнодорожного траспорта;Душанбе;1
86;Специализированный учебно-научный центр федерального государственного автономного образовательного учреждения высшего образования «Уральский федеральный университет имени первого Президента России Б.Н. Ельцина»;Екатеринбург;2
86;МБОУ Гимназия №3;Иркутск;2
85;"МБОУ ""СОШ"" №16";Ижевск;1
85;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №19;Ишимбай;1
85;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №34""";Златоуст;1
85;Общеобразовательная средняя школа 22 г.Жезказган Р.Казахстан;Жезказган;8
85;"МБОУ ""Гусиноозерская гимназия""";Гусиноозерск;1
85;Малосалаирская средняя общеобразовательная школа;Гурьевск;2
85;Гимназия г. Гурьевска;Гурьевск;1
85;Средняя общеобразовательная школа 1 г.Гусиноозерск;Гусиноозерск;2
85;"Школа ""Химнасио Лас-Пальмас""";Богота;1
85;"МБОУ ""Кадетская школа"" ";Бийск;1
85;Средняя общеобразовательная школа 36 г.Братска;Братск;1
85;МБОУ СОШ Им.М.И.Калинина;Бугуруслан;1
85;МБОУ СОШ №39;Брянск;1
85;"МБОУ ""Ариничевская средняя общеобразовательная школа"" с. Ариничево";Ариничево;1
85;Андижанский колледж малого и среднего бизнеса;Андижан;1
85;Амгинский лицей им. академика Л.В. Киренского;Амга;1
85;"МАОУ ""Ага-Хангильская средняя общеобразовательная школа имени Базара Барадина""";Ага-Хангил;1
85;Школа-гимназия 10 г.Абая Карагандинской обл. Р.Казахстан;Абай;2
85;Лицей 17 г.Березовский;Березовский;2
85;МБОУ СОШ № 8 города Белово;Белово;1
85;МБОУ СОШ № 11;Белово;1
85;Средняя общеобразовательная школа 3 с углубленным изучением математики г.Ачинска;Ачинск;1
85;МАОУ Школа №3 ;Ачинск;1
85;Лицей 101 г.Барнаула;Барнаул;1
85;"МАОУ ""СОШ №93""";Кемерово;3
85;"МБОУ ""Гимназия №71"" (""Радуга"")";Кемерово;1
85;"МБОУ ""СОШ №92""";Кемерово;1
85;Средняя общеобразовательная школа № 36;Кемерово;1
85;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №2 имени Асхата Масгутовича Мирзагитова с. Кандры муниципального района Туймазинский район  Республики Башкортостан;Кандры;1
85;Школа-лицей 101 г.Караганда Р.Казахстан;Караганда;2
85;"МБОУ ""Гимназия №1""";Красногвардейское;1
85;Муниципальная средняя (полная) общеобразовательная школа № 7 г.Колпашево;Колпашево;1
85;"МБОУ ""Лингвистическая гимназия "" города Кирова";Киров;1
85;Гимназия №17 г. Кемерово;Кемерово;1
85;Гимназия 41 г.Кемерово;Кемерово;1
85;"Средняя школа ""Комплекс Покровский""";Красноярск;1
85;Сибирский федеральный университет;Красноярск;1
85;МБОУ Средняя школа №  3;Красноярск;1
85;Красноярский кадетский корпус имени А.И.Лебедя;Красноярск;1
85;МБОУ СОШ №58;Крымск;1
85;"МБОУ ""Гимнаия 8""";Красноярск;1
85;МАОУ СШ №145;Красноярск;1
85;МАОУ Лицей №12;Красноярск;4
85;Средняя общеобразовательная школа 1 им. М.А.Бухтуева г.Кызыла;Кызыл;2
85;Кызыл-Озёкская средняя общеобразовательная школа Майминского района Р.Алтай;Кызыл-Озек;1
85;Средняя общеобразовательная школа № 2;Ленинск-Кузнецкий;8
85;МБОУ СОШ №1;Кушнаренково;1
85;Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа 19 с углубленным изучением отдельных предметов, город Междуреченск, Кемеровская область;Междуреченск;1
85;"МОУ ""Гимназия №18""";Магнитогорск;1
85;Лицей №7;Минусинск;1
85;Муниципальное автономное общеобразовательное учреждение «Гимназия №1» города Минусинска Красноярского края;Минусинск;1
85;"МБОУ ""Средняя общеобразовательная школа №79"" г. Новокузнецка Кемеровской области";Новокузнецк;1
85;"МБОУ ""Лицей№104""";Новокузнецк;5
85;Средняя общеобразовательная школа № 91;Новокузнецк;1
85;"МБОУ ""Гимназия №22"" НМР РТ";Нижнекамск;2
85;МБОУ Лицей;Нижний Тагил;1
85;МОАУ СОШ № 4 городского округа город Нефтекамск Республики Башкортостан;Нефтекамск;1
85;Средняя общеобразовательная школа 5 г.Нефтеюганск;Нефтеюганск;1
85;ОЧУ «Газпром школа»;Москва;1
85;"ГБОУ ""Открытая школа №88""";Москва;1
85;МБОУ СОШ №1;Саяногорск;1
85;МОАУ СОШ №2 г. Свободного Амурской области;Свободный;1
85;МОАУ СОШ № 2;Свободный;1
85;МБОУ преображенская сош ;Преображенский;1
85;"МБОУ ""СОШ с углубленным изучением отдельных предметов #32"" ";Прокопьевск;1
85;"МБОУ ""Школа №14"" ";Прокопьевск;1
85;ГБ НОУ Губернаторская кадетская школа-интернат МЧС п. Плотниково Промышленновского района Кемеровской области;Плотниково;1
85;"МАОУ ""Гимназия №87""";Саратов;1
85;"БОУ г.Омска ""Гимназия №88""";Омск;2
85;Средняя общеобразовательная школа №28 с углубленным изучением отдельных предметов;Омск;1
85;БОУ СОШ №37;Омск;1
85;"МОАУ ""СОШ №71""";Оренбург;1
85;Сибирская государственная академия путей сообщения;Новосибирск;1
85;Новосибирский национальный исследовательский государственный университет;Новосибирск;1
85;Новопокровская школа-лицей №2 имени Н.С. Баранова Ысык-Атинского района Чуйской области;Новопокровка (Логвиненковский айылный аймак);1
85;Новорождественская средняя общеобразовательная школа имени Овчинникова В.И. Томского района;Новорождественское;1
85;СУНЦ НГУ;Новосибирск;1
85;Средняя школа № 6;Норильск;1
85;МБОУ СОШ №6;Новый;1
85;Гимназия 9 имени Героя Российской Федерации Немыткина М.Ю. г. Новосибирска;Новосибирск;1
85;МБОУ СОШ №43;Новосибирск;1
85;МБОУ СОШ г.Новосибирска №19;Новосибирск;1
85;"МБОУ г. Новосибирска ""Гимназия №9 имени Героя Российской Федерации Немыткина Михаила Юрьевича""""";Новосибирск;1
85;МАОУ Лицей 46;Уфа;1
85;Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа №63;Тюмень;2
85;Тюменский государственный нефтегазовый университет;Тюмень;1
85;Средняя общеобразовательная школа 9 г.Улан-Удэ;Улан-Удэ;3
85;Средняя общеобразовательная школа №60 г.Улан-Удэ Республики Бурятия;Улан-Удэ;1
85;"МАОУ ""Агинская СОШ №1""";Улан-Удэ;1
85;МАОУ Гимназия №33 г. Улан-Удэ;Улан-Удэ;1
85;МАОУ СОШ №8;Улан-Удэ;1
85;Средняя общеобразовательная школа 19 г.Улан-Удэ;Улан-Удэ;5
85;Муниципальное автономное общеобразовательное учреждение гимназия № 6;Хабаровск;1
85;Чажемтовская средняя общеобразовательная школа;Чажемто;1
85;"МБОУ Шелеховского района ""Шелеховский лицей""";Шелехов;1
85;МБОУ Русскую классическую гимназию №2 г. Томска;Томск;1
85;Муниципальное автономное общеобразовательное учреждение лицей №51;Томск;1
85;Муниципальное бюджетное общеобразовательное учреждение Топановская средняя школа №16 имени Кокова Николая Николаевича;Топаново;1
85;Средняя школа с.Табуны;Табуны;1
85;Сахалинский топливно-энергетический техникум;Южно-Сахалинск;1
84;лицей № 9 имени О.А. Жолдасбекова;Шымкент;1
84;МБОУ Сургутский Естественно-научный ;Сургут;3
84;Томский финансово-юридический техникум;Томск;1
84;Томский техникум водного транспорта и судоходства;Томск;1
84;Томский автомобильно-дорожный техникум;Томск;3
84;"МАОУ ""Сибирский лицей""";Томск;5
84;Муниципальное общеобразовательное учреждение гимназия № 56 г.Томск;Томск;9
84;Сибирский лицей г. Томск;Томск;7
84;Школа-гимназия#45;Шымкент;1
84;Гимназия 14 г.Улан-Удэ;Улан-Удэ;2
84;Усть-Илимский экспериментальный лицей;Усть-Илимск;4
84;Новосибирский торгово-экономический колледж г.Новосибирск;Новосибирск;1
84;"МАОУ ""СОШ""Мастерград"" г. Перми";Пермь;2
84;КГУ Средняя школа 16 села Садовое Осакаровского района Карагандинской области;Садовое;1
84;Общеобразовательная школа №25 ГУ Отдел образования города Сатпаев Карагандинской области;Сатпаев;1
84;"муниципальное бюджетное нетиповое общеобразовательное учреждение ""Лицей № 84 имени В.А.Власова ";Новокузнецк;12
84;Лицей 20 г.Междуреченск;Междуреченск;26
84;Центр среднего образования высшей ступени;Мале;1
84;Средняя общеобразовательная школа 22 г.Междуреченск;Междуреченск;3
84;Куйбышевский политехнический техникум;Куйбышев;3
84;Средняя общеобразовательная школа 143 г.Красноярска;Красноярск;2
84;Губернаторская школа-интернат МЧС г.Кемерово;Кемерово;4
84;Средняя общеобразовательная школа 11 г.Киселевск;Киселевск;3
84;Средняя общеобразовательная школа № 94 г.Кемерово;Кемерово;4
84;Средняя общеобразовательная школа 17 г.Караганда Р.Казахстан;Караганда;1
84;МБОУ СОШ №13 г. Бердска;Бердск;3
84;Средняя общеобразовательная школа 1 г.Абакан;Абакан;4
84;Гимназия 11 г.Анжеро-Судженска;Анжеро-Судженск;6
84;Средняя общеобразовательная школа 3 г.Братск;Братск;2
84;Гимназия 1 г.Бийск;Бийск;7
84;школа-гимназия № 38;Бишкек;1
84;МАОУ Лицей ИГУ г. Иркутска;Иркутск;5
84;Средняя общеобразовательная школа 1 г.Калтан;Калтан;3
84;Муниципальное автономное общеобразовательное учреждение Центр образования №47 города Иркутска;Иркутск;2
83;Лицей № 174 г.Зеленогорска;Зеленогорск;4
83;Общеобразовательная средняя школа 4 г.Жезказгана Р.Казахстан;Жезказган;6
83;Средняя общеобразовательная школа 12 п.Дубинино;Дубинино;2
83;"КГУ ""Школа-гимназия №44 "" Турксибского района города Алматы ";Алматы;1
83;Средняя общеобразовательная школа №1;Абакан;3
83;Бердский электромеханический колледж;Бердск;2
83;Средняя общеобразовательная школа 8 г.Белово;Белово;2
83;МБОУ “Каргасокская средняя общеобразовательная школа-интернат № 1”;Каргасок;6
83;Средняя общеобразовательная школа 32 г.Караганда Р.Казахстан;Караганда;1
83;Средняя общеобразовательная школа 14 г.Киселевск;Киселевск;2
83;Школа-гимназия №1 имени Динмухамеда Конаева Кордайского района Жамбылской области;Кордай;1
83;МАОУ Новосибирского района Новосибирской области - лицей №13 п. Краснообск;Краснообск;2
83;МАОУ СШ №7;Красноярск;2
83;Профессиональное училище №8;Куйбышев;1
83;"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия № 12""";Ленинск-Кузнецкий;2
83;Средняя общеобразовательная школа 5 Лангепас ХМАО;Лангепас;2
83;Муниципальное автономное общеобразовательное учреждение «Миасская средняя общеобразовательная школа № 16»;Миасс;4
83;Средняя общеобразовательная школа 5 г.Мыски;Мыски;8
83;Общеобразовательная школа № 9;Сатпаев;2
83;"МБОУ ""Лицей ""Эврика""";Саяногорск;2
83;Муниципальная средняя (полная) общеобразовательная школа № 90 г.Северск;Северск;2
83;Селиванихинская муниципальная средняя (полная) общеобразовательная школа с.Селиваниха Красноярский к;Селиваниха;1
83;Средняя общеобразовательная школа № 4 г.Стрежевой;Стрежевой;2
83;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №6"" города Прокопьевска Кемеровской области";Прокопьевск;2
83;МБОУ Школа №71;Прокопьевск;2
83;"МБОУ ""Лицей №57"" города Прокопьевска Кемеровской области";Прокопьевск;9
83;Средняя общеобразовательная школа № 68;Прокопьевск;2
83;муниципальное Общеобразовательное Бюджетное Учреждение Лицей №5;Оренбург;2
83;Средняя общеобразовательная школа 34 инновационного типа г.Павлодара Р.Казахстан;Павлодар;2
83;Средняя общеобразовательная школа 207 г.Новосибирск;Новосибирск;2
83;Лицей №84 имени Власова города Новокузнецка;Новокузнецк;2
83;Гимназия 38 с углубленным изучением английского языка города Усть-Каменогорска;Усть-Каменогорск;1
83;ГБОУ Лицей-интернат №61 Республики Бурятия;Улан-Удэ;2
83;"Общеобразовательный лицей Федерального государственного бюджетного образовательного учреждения высшего образования ""Тюменский индустриальный университет""";Тюмень;2
83;"КГКП ""Шахтинский технологический колледж""";Шахтинск;3
83;МАОУ Сибирский лицей г. Томск;Томск;9
83;Средняя общеобразовательная школа 10 г.Экибастуз Р.Казахстан;Экибастуз;1
83;МОБУ Якутский городской лицей;Якутск;1
82;Средняя общеобразовательная школа 13 отдела образования города Экибастуза;Экибастуз;2
82;Лицей 1 г.Южно-Сахалинска;Южно-Сахалинск;5
82;Якутский городской лицей г.Якутск;Якутск;1
82;МАОУ СОШ №11 им.В.И.Смирнова;Томск;1
82;МАОУ гимназия №55 им. Е.Г. Вёртскиной г. Томска;Томск;1
82;Муниципальное автономное общеобразовательное учреждение лицей №1 имени А.С.Пушкина г.Томска;Томск;1
82;МБОУ Академический лицей г.Томска им. Г.А. Псахье;Томск;1
82;МАОУ СОШ №53 г. Томска;Томск;2
82;МБОУ СШО №49 города Томска Томской области;Томск;3
82;МБОУ Средняя общеобразовательная школа № 11 г.Томска;Томск;1
82;Средняя школа №18 г.Томска;Томск;1
82;Средняя общеобразовательная школа № 49 г.Томска;Томск;5
82;Средняя общеобразовательная школа № 25 г.Томска;Томск;5
82;"Частное общеобразовательное учреждение ""Лицей ТГУ"" г. Томск";Томск;6
82;"МАОУ ""СОШ №9 с углубленным изучением отдельных предметов""";Тобольск;2
82;МАОУ СОШ №160 Тайгинского городского округа Кемеровской области;Тайга;1
82;Таксимовская средняя общеобразовательная школа 3 Муйского р-на Р.Бурятия;Таксимо;2
82;МБОУ Шушенская средняя общеобразовательная школа №1 пгт Шушенское Шушенского района Красноярского края;Шушенское;1
82;Школа-лицей №46 отдела образования города Шымкент;Шымкент;1
82;МБОУ Многопрофильная гимназия № 12;Чита;4
82;Средняя общеобразовательная школа 9 г.Чита;Чита;1
82;МБОУ лицей №1;Цимлянск;1
82;"ГБОУ Республики Хакасия ""Хакасская национальная гимназия-интернат им. Н.Ф. Катанова""";Хакасия;2
82;"МБОУ ""Гимназия №1""";Ханты-Мансийск;1
82;МАОУ СОШ №70 города Тюмени имени Великой Победы;Тюмень;1
82;МАОУ СОШ №2 им. Ж. И. Алфёрова;Туринск;1
82;"МБОУ ""Ульяновский городской лицей при УлГТУ""";Ульяновск;1
82;Средняя общеобразовательная школа 32 г.Улан-Удэ;Улан-Удэ;3
82;Средняя общеобразовательная школа 1 г.Улан-Удэ;Улан-Удэ;2
82;Восточный техническо-гуманитарный колледж;Усть-Каменогорск;2
82;Усятская средняя общеобразовательная школа;Усятское;1
82;"МБОУ ""Лицей №1""";Усолье-Сибирское;1
82;Средняя общеобразовательная школа №10;Усолье-Сибирское;2
82;Школа-лицей 11 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
82;Лицей№84;Новокузнецк;1
82;Средняя общеобразовательная школа 210 г.Новосибирска;Новосибирск;2
82;Новосибирский промышленный техникум;Новосибирск;1
82;МБОУ Гимназия № 1;Новосибирск;1
82;"МБОУ ""Технический лицей при СГУГиТ""";Новосибирск;4
82;МАОУ Лицей № 9;Новосибирск;5
82;"МБОУ города Новосибирска ""Экономический лицей""";Новосибирск;2
82;Гимназия 12;Новосибирск;3
82;"БОУ г.Омска ""Гимназия №84""";Омск;1
82;"БОУ г.Омска ""Гимназия №69 им. Чередова И.М.""";Омск;1
82;МБОУ СОШ№30;Озерск;1
82;"Окино-Ключевская средняя школа администрации муниципального образования ""Бичурский район"" р. Бурятия";Окино-Ключи;1
82;Муниципальное бюджетное общеобразовательное учреждение «Гимназия №2» городского округа город Октябрьский Республики Башкортостан;Октябрьский;1
82;Средняя общеобразовательная школа 32 с угл.изуч.отд.предметов г.Прокопьевск;Прокопьевск;1
82;Общеобразовательная средняя школа 56 п.Промышленная;Промышленная;1
82;Средняя общеобразовательная школа № 14;Прокопьевск;5
82;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа села Петровское Ишимбайский район Республики Башкортостан ;Петровское;1
82;МБОУ школа №166;Самара;1
82;ГБОУ лицей №373 Московского района Санкт-Петербурга;Санкт-Петербург;1
82;Общеобразовательная школа №6 акимата г. Сарани;Сарань;1
82;Алтайская школа-интернат с первоначальной летной подготовкой им. Павлюкова;Рубцовск;1
82;"Муниципальное бюджетное общеобразовательное учреждение ""Естественно-математический лицей №20"" ";Псков;1
82;МБОУ Солонешенская СОШ;Солонешное;1
82;Средняя школа Хуацин района Линьтун г. Сиань;Сиань;1
82;Средняя школа 20 п.Сокол;Сокол;1
82;Средняя общеобразовательная школа № 84 г. Северск;Северск;1
82;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №2"" с.Мугур-Аксы";Мугур-Аксы;1
82;Профессиональное училище №102;Назарово;1
82;МОУ Нерчинско-заводская СОШ;Нерчинский Завод;1
