Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Средняя общеобразовательная школа 70 г.Тюмени;Тюмень;1;92;57,1530824;65,5343118;1179
Политехнический колледж г.Усть-Каменогорск;Усть-Каменогорск;1;91;49,97143;82,60586;740
Тверской машиностроительный колледж;Тверь;1;91;56,8585396;35,9117898;2929
Краевое государственное бюджетное образовательное учреждение начального профессионального образования Професиональное училище №53;Сросты;1;91;51,92846629;81,07835297;565
КГУ Специализированная мужская школа-лицей-интернат Жас Улан имени Ш. Уалиханова для одарённых детей;Семей;2;91;50,42675;80,26669;741
СОШ №7 им. О. Хойяма;Адрасмон;1;91;40,64928;69,98472;2065
МБОУ Боградская СОШ Боградского района Республики Хакасия;Боград;1;90;54,23444;90,83278;448
Лицей 101 г.Барнаула;Барнаул;1;90;53,3481145;83,7798362;356
Специализированный учебно-научный центр федерального государственного автономного образовательного учреждения высшего образования «Уральский федеральный университет имени первого Президента России Б.Н. Ельцина»;Екатеринбург;1;90;56,8386326;60,6054887;1479
Муниципальная средняя (полная) общеобразовательная школа № 5 г.Колпашево;Колпашево;1;90;58,3114716;82,9027528;237
МОУ СОШ №7;Копейск;1;90;55,1167545;61,6180809;1458
МБОУ СОШ №2;Коркино;1;90;54,8903023;61,4034541;1478
Муниципальное бюджетное общеобразовательное учреждение СОШ №22 Курганской области;Курган;1;90;55,4443448;65,3161339;1222
МБОУ СШ 152;Красноярск;1;90;56,009466;92,8524162;491
МБНОУ Гимназия №18 г. Ленинска-Кузнецкого Кемеровской области;Ленинск-Кузнецкий;1;90;54,6674092;86,1796724;216
Гимназия 5 г.Мегион;Мегион;1;90;61,0318946;76,1024772;717
Лицей 46 г.Новокузнецка;Новокузнецк;1;90;53,7942757;87,2144046;332
Общеобразовательная школа № 9;Сатпаев;2;90;48,10042716;67,64664506;1493
МБОУ СОШ №13;Сатка;1;90;55,0404497;59,0288153;1619
Средняя школа № 1;Серебрянск;1;90;49,72633518;83,41055776;758
Средняя общеобразовательная школа 1 им.Н.Г.Чернышевского г.Семей Р.Казахстан;Семей;5;90;50,42675;80,26669;741
средняя школа-гимназия №14 г. Талдыкорган;Талдыкорган;1;90;45,01556;78,37389;1354
КГУ Средняя школа №24 акимата города Усть-Каменогорска;Усть-Каменогорск;1;90;49,97143;82,60586;740
КГУ Шульбинская средняя общеобразовательная школа;Шульбинск;1;90;50,388358;81,066576;724
Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №19 с углубленным изучением отдельных предметов г. Черногорска Республики Хакасия;Черногорск;1;90;53,8258425;91,3259669;501
ГОУ СПО Черногорский механико-технологический техникум;Черногорск;1;89;53,8258425;91,3259669;501
Средняя общеобразовательная школа им.Корниенко  п.Топар Карагандинская обл. Р.Казахстан;Топар;1;89;49,54764056;72,86679274;1114
гимназия №2;Турсунзаде;1;89;38,51437;68,23327;2345
Экономический лицей г.Семей Р.Казахстан;Семей;2;89;50,42675;80,26669;741
Средняя общеобразовательная школа 28 г.Семей Р.Казахстан;Семей;12;89;50,42675;80,26669;741
Общеобразовательная средняя школа 4 г.Жезказгана Р.Казахстан;Жезказган;5;89;47,78333;67,76667;1512
гимназия для одарённых детей;Душанбе;1;89;38,53575;68,77905;2322
Среднее общеобразовательное учреждение № 72 г.Душанбе;Душанбе;1;89;38,53575;68,77905;2322
Коммунальное государственное учреждение Средняя школа №7 города Аксу;Аксу;1;89;52,44422;71,95761;949
ГОУСПО  Артемовский колледж точного приборостроения г. Артемовский;Артемовский;1;89;57,3384162;61,8946599;1395
КГУ  Средняя общеобразовательная школа № 9;Восточно-Казахстанская;1;88;54,22317538;83,22226745;274
уральский техникум Рифей;Екатеринбург;1;88;56,8386326;60,6054887;1479
КГБО УНПО Профессиональное училище №22;Игарка;1;88;67,4667947;86,5814287;1223
МАОУ Средняя общеобразовательная школа № 16 г. Карпинска;Карпинск;1;88;59,7664444;60,0011798;1499
МБОУ СОШ № 97 Г. КЕМЕРОВО ;Кемерово;1;88;55,3909721;86,0467864;139
ГБОУ СОШ №58;Севастополь;1;88;44,58883;33,5224;3762
МБОУ СОШ 92;Новосибирск;1;88;55,0281016;82,9210575;206
Академия труда и социальных отношений;Москва;1;88;55,75222;37,61556;2875
Средняя общеобразовательная школа 13 г.Нижневартовск ХМАО;Нижневартовск;1;88;60,9397379;76,5696206;691
МАОУ Средняя школа №145 города Красноярска Красноярского края ;Красноярск;1;88;56,009466;92,8524162;491
КГУ Средняя школа №3 города Курчатова;Курчатов;1;88;51,6605475;35,6571711;3187
Средняя школа с.Табуны;Табуны;1;88;52,7773;78,7896;571
общеобразовательная средняя школа-лицей №4 с ДМЦ;Талгар;1;88;43,35598057;77,30798403;1556
Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск;Степногорск;3;88;52,35062;71,88161;960
МАОУ СОШ № 60;Тюмень;1;88;57,1530824;65,5343118;1179
Забайкальский краевой лицей-интернат;Чита;2;88;52,0340128;113,4994884;1903
ФГОУ СПО Юргинский техникум машиностроения и информационных технологий;Юрга;1;88;55,7202689;84,8885516;85
ГБОУ СПО Юргинский технологический колледж;Юрга;1;88;55,7202689;84,8885516;85
