Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Средняя общеобразовательная школа № 92 с углубленным изучением отдельных предметов г. Кемерово;Кемерово;1;86;55,3909721;86,0467864;139
ГБОУ Курганский областной лицей-интернат для одаренных детей;Лесниково;1;86;55,28222;65,3175;1227
Средняя общеобразовательная школа 56 г.Кургана;Курган;1;86;55,4443448;65,3161339;1222
МБОУ Средняя общеобразовательная школа №79 г. Новокузнецка Кемеровской области;Новокузнецк;1;86;53,7942757;87,2144046;332
МОУ ГИМНАЗИЯ №34;Саратов;1;86;51,530376;45,9530257;2568
МБОУ города Новосибирска СОШ №155;Новосибирск;1;86;55,0281016;82,9210575;206
Гимназия 4 г.Новосибирска;Новосибирск;1;86;55,0281016;82,9210575;206
МБОУ СОШ 67;Новосибирск;1;86;55,0281016;82,9210575;206
КГУ Средняя школа № 4 КГУ Отдел образования акимата г. Петропавловска;Петропавловск;1;86;54,86667;69,15;1004
Школа-лицей №46;Шымкент;1;86;42,3;69,6;1919
Средняя общеобразовательная школа 2 г.Семей Р.Казахстан;Семей;1;85;50,42675;80,26669;741
МАОУ Средняя общеобразовательная школа № 14;Кемерово;2;85;55,3909721;86,0467864;139
МБОУ СОШ 40;Кемерово;2;84;55,3909721;86,0467864;139
Общеобразовательная средняя школа 4 г.Жезказгана Р.Казахстан;Жезказган;1;84;47,78333;67,76667;1512
Средняя общеобразовательная школа 29 Пальмира г.Семей Р.Казахстан;Семей;1;84;50,42675;80,26669;741
Муниципальная средняя (полная) общеобразовательная школа № 90 г.Северск;Северск;1;83;56,6031143;84,8809687;14
МАОУ Лицей № 9;Новосибирск;1;83;55,0281016;82,9210575;206
Частное общеобразовательное учреждение Гимназия №1;Новороссийск;1;83;44,7234264;37,7687218;3492
Средняя общеобразовательная школа 143 г.Красноярска;Красноярск;1;83;56,009466;92,8524162;491
Профессиональное училище №8;Куйбышев;1;83;55,4684104;78,3241042;427
МБОУ Средняя школа №  3;Красноярск;1;83;56,009466;92,8524162;491
средняя школа 145;Красноярск;1;83;56,009466;92,8524162;491
Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа 19 с углубленным изучением отдельных предметов. город Междуреченск. Кемеровская область;Междуреченск;1;83;53,6865695;88,0703888;369
Муниципальное автономное общеобразовательное учреждение «Гимназия №1» города Минусинска Красноярского края;Минусинск;1;83;53,7105509;91,6871866;527
МБОУ Гимназия 1 г. Владивостока;Владивосток;1;83;43,1163807;131,882348;3592
Муниципальное бюджетное общеобразовательное учреждение Лицей №174 г. Зеленогорска Красноярского края;Зеленогорск;2;83;56,1133001;94,5888736;595
МБОУ СО №76;Белово;1;83;54,4221442;86,3036438;245
МАОУ Гимназия города Юрги;Юрга;1;83;55,7202689;84,8885516;85
МАОУ Лицей 46;Уфа;1;83;54,734853;55,9578647;1816
Средняя школа-гимназия 10 г.Талдыкорган Р.Казахстан;Талдыкорган;2;83;45,01556;78,37389;1354
муниципальное автономное общеобразовательное учреждение лицей №1 имени А.С. Пушкина г. Томска Томской области;Томилино;1;83;55,65619;37,94713;2860
МБОУ лицей при ТПУ г.Томска;Томск;6;83;56,4847036;84,9481737;0
МБОУ Академический лицей г.Томска имени Г.А. Псахье;Томск;3;83;56,4847036;84,9481737;0
МАОУ СОШ № 58 город Томск;Томск;1;83;56,4847036;84,9481737;0
Тяжинская средняя общеобразовательная школа 1 пгт.Тяжинский;Тяжинский;2;82;56,11607;88,52279;224
КГУ школа-лицей № 27 акимата г. Нур-Султан;Нур-Султан;1;82;51,1801;71,44598;1061
Куйбышевский политехнический колледж;Куйбышев;7;81;55,4684104;78,3241042;427
СУНЦ Университета. г. Новосибирск;Новосибирск;2;81;55,0281016;82,9210575;206
Ангарский лицей №1;Ангарск;2;81;52,5448102;103,8885385;1293
МАОУ Агинская окружная гимназия - интернат;Агинское;2;81;51,1;114,53;2014
МБОУСОШ№1 п.г.т. Каа-Хем;Каа-Хем;2;81;51,68333;94,73333;830
МБНОУГородской классический лицей;Кемерово;4;81;55,3909721;86,0467864;139
МАОУ лицей №1 имени А.С.Пушкина г. Томск Томской области;Томск;2;81;56,4847036;84,9481737;0
Школа-лицей 46;Шымкент;1;81;42,3;69,6;1919
КГКП Шахтинский технологический колледж;Шахтинск;1;80;49,707604;72,589723;1114
МОУ Турунтаевская средняя общеобразовательная школа №1;Турунтаево;1;80;52,20203;107,64484;1537
МАОУ СОШ №9 с углубленным изучением отдельных предметов;Тобольск;1;80;58,2016828;68,2538392;1016
Средняя общеобразовательная школа №4 имени И.С.Черных города Томска;Томск;2;80;56,4847036;84,9481737;0
Муниципальная средняя (полная) общеобразовательная школа № 47 г.Томск;Томск;2;80;56,4847036;84,9481737;0
ГБНОУ Губернаторская женская гимназия-интернат;Кемерово;1;80;55,3909721;86,0467864;139
Средняя общеобразовательная школа №27;Комсомольск-на-Амуре;1;80;50,550011;137,0079286;3416
МБОУ СОШ №89 с углубленным изучением отдельных предметов ;Ижевск;1;80;56,8527444;53,2113961;1921
Средняя общеобразовательная школа 163 г.Зеленогорск;Зеленогорск;1;80;56,1133001;94,5888736;595
МБОУ города Абакана Гимназия;Абакан;1;80;53,7223661;91,4437792;514
Средняя общеобразовательная школа 55 г.Барнаула;Барнаул;1;80;53,3481145;83,7798362;356
Гимназия 42 г.Барнаул;Барнаул;1;80;53,3481145;83,7798362;356
Средняя школа имени М.Горького Каратальского района Алматинской области КАЗАХСТАН;Бастобе;1;80;45,29377175;77,97679067;1335
Структурное подразделение Новосибирского государственного университета Специализированный учебно-научный центр Университета;Новосибирск;2;80;55,0281016;82,9210575;206
МОУ Гимназия №1 г. Нерюнгри им. С. С. Каримовой;Нерюнгри;2;80;56,6600322;124,72031;2400
МБОУ СОШ№30;Озерск;1;80;54,4084804;22,013508;3833
МБОУ СОШ№30;Озерск;1;80;55,7631922;60,7076337;1496
БОУ г.Омска Лицей № 92;Омск;2;80;54,9848136;73,3674638;743
Средняя школа № 6;Норильск;1;79;69,3490828;88,2009965;1439
Средняя общеобразовательная школа 2 г.Риддер Р.Казахстан;Риддер;1;79;51,07371953;83,94533081;605
Гимназия Планета Детства г.Рубцовск;Рубцовск;1;79;51,5013075;81,2077729;605
Новосибирский колледж автосервиса и дорожного хозяйства;Новосибирск;1;79;55,0281016;82,9210575;206
Средняя общеобразовательная школа с углубленным изучением отдельных предметов 38;Курган;1;79;55,4443448;65,3161339;1222
Гимназия 1;Минусинск;2;79;53,7105509;91,6871866;527
МБОУ Лицей №20 г. Междуреченска;Междуреченск;1;79;53,6865695;88,0703888;369
Нетиповое муниципальное бюджетное общеобразовательное учреждение Анжеро-Судженского городского округа Гимназия 11;Анжеро-Судженск;5;79;56,0787179;86,0202207;80
Средняя общеобразовательная школа 28 г.Балаково;Балаково;1;79;52,0222694;47,7828146;2432
Муниципальное общеобразовательное учреждение Захаровская средняя общеобразовательная школа Красночикойского района Забайкальского края;Захарово;1;79;54,366;39,2792;2836
Муниципальное казенное общеобразовательное учреждение Здвинская средняя школа №2;Здвинск;1;79;54,70206;78,66105;441
Кожевниковская средняя общеобразовательная школа № 1;Кожевниково;1;79;56,25889;83,97139;65
Средняя общеобразовательная школа № 25 г.Томска;Томск;1;79;56,4847036;84,9481737;0
Частное общеобразовательное учреждение Лицей ТГУ г. Томск;Томск;1;79;56,4847036;84,9481737;0
Средняя общеобразовательная школа 19 г.Улан-Удэ;Улан-Удэ;2;79;51,8334378;107,5841511;1552
КГУ Общеобразовательная школа №30 акимата города Усть-Каменогорска;Усть-Каменогорск;1;79;49,97143;82,60586;740
ГБОУ Лицей-интернат №61;Улан-Удэ;2;78;51,8334378;107,5841511;1552
Муниципальная средняя (полная) общеобразовательная школа № 22 г.Томск;Томск;3;78;56,4847036;84,9481737;0
МБОУ Средняя общеобразовательная школа № 11 г.Томска;Томск;1;78;56,4847036;84,9481737;0
Муниципальное автономное общеобразовательное учреждение Лицей 10 г. Каменск-Уральский;Каменск-Уральский;1;78;56,4149095;61,9189837;1408
МБОУ Гимназия № 71 (Радуга) ;Кемерово;1;78;55,3909721;86,0467864;139
КГАОУ Школа космонавтики;Железногорск;4;78;52,3378753;35,3516834;3169
КГАОУ Школа космонавтики;Железногорск;4;78;56,2529346;93,532167;529
МБОУ Средняя школа №90;Железногорск;1;78;52,3378753;35,3516834;3169
МБОУ Средняя школа №90;Железногорск;1;78;56,2529346;93,532167;529
Школа-гимназия 10 г.Абая Карагандинской обл. Р.Казахстан;Абай;1;78;49,63575;72,86164;1107
МАОУ Ангарский лицей №1 Иркутской области;Ангарск;1;78;52,5448102;103,8885385;1293
ГАНООРТ Государственный лицей РТ;Кызыл;1;78;51,7191542;94,4377234;813
Муниципальное казенное общеобразовательное учреждение Новосибирского района Новосибирской области Краснообская средняя общеобразовательная школа №2;Краснообск;1;78;54,9198;82,9909;213
муниципальное бюджетное нетиповое общеобразовательное учреждение Лицей № 84 имени В.А.Власова ;Новокузнецк;2;78;53,7942757;87,2144046;332
МАОУ СОШ №77;Свердловская;1;78;48,08964;39,65243;3152
Муниципальная средняя (полная) общеобразовательная школа № 88 г.Северск;Северск;1;78;56,6031143;84,8809687;14
МБОУ СОШ №156 с углубленным изучением предметов художественно-эстетического цикла;Новосибирск;1;78;55,0281016;82,9210575;206
ГБПОУ НСО Новосибирский химико-технологический колледж им. Д. И. Менделеева;Новосибирск;11;77;55,0281016;82,9210575;206
Средняя общеобразовательная школа 162 г.Омск;Омск;1;77;54,9848136;73,3674638;743
МКОУ Побединская средняя общеобразовательная школа;Победа;1;77;58,28922546;75,78623591;584
МБОУ Средняя общеобразовательная шклла №60 г. Новокузнецка;Новокузнецк;1;77;53,7942757;87,2144046;332
Новосибирский государственный педагогический университет;Новосибирск;1;77;55,0281016;82,9210575;206
НОУ Православная гимназия во имя преподобного Сергия Радонежского;Новосибирск;1;77;55,0281016;82,9210575;206
Куйбышевский политехнический техникум;Куйбышев;1;77;55,4684104;78,3241042;427
Лицей 1 г.Ангарска;Ангарск;1;77;52,5448102;103,8885385;1293
МБОУ СОШ №13 г. Бердска;Бердск;1;77;54,7582375;83,1072212;224
Лицей 17 г.Березовский;Березовский;2;77;55,6692853;86,2744636;122
Лицей 17 г.Березовский;Березовский;2;77;56,9096284;60,8180256;1465
Муниципальное бюджетное общеобразовательное учреждение - средняя общеобразовательная школа № 1 г. Завитинска Амурской области;Завитинск;1;77;50,1064678;129,4392897;2982
Средняя общеобразовательная школа 14 г.Киселевск;Киселевск;1;77;54,0060382;86,6367387;295
Лицей №62 г. Кемерово;Кемерово;1;77;55,3909721;86,0467864;139
КГУ Областная специализированная IT-школа-лицей управления образования ВКО;Усть-Каменогорск;1;77;49,97143;82,60586;740
Областная специализ. школа-лицей для детей. одаренных в обл. матем..физ..информ. г.Усть-Каменогорска;Усть-Каменогорск;2;76;49,97143;82,60586;740
Чапаевский губернский колледж Самарской области;Чапаевск;1;76;52,9289662;49,8674222;2261
МАОУ СОШ №2;Чернушка;1;76;56,5161079;56,0763919;1758
МАОУ Лицей №1 им. А.С. Пушкина;Томск;1;76;56,4847036;84,9481737;0
МАОУ СОШ № 44 г.Томск;Томск;1;76;56,4847036;84,9481737;0
МКОУ Краснозерского района Новосибирской области Краснозерская средняя общеобразовательная школа №1;Краснозерское;1;76;53,98277;79,23735;456
МБОУ Лицей №23;Кемерово;2;76;55,3909721;86,0467864;139
МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ  СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 97;Кемерово;1;76;55,3909721;86,0467864;139
МБОУ Гимназия №3;Иркутск;1;76;52,2863513;104,280655;1330
МБОУ Средняя школа № 106 с углубленным изучением математики;Железногорск;1;76;52,3378753;35,3516834;3169
МБОУ Средняя школа № 106 с углубленным изучением математики;Железногорск;1;76;56,2529346;93,532167;529
МБОУ Гимназия № 91 имени М.В. Ломоносова;Железногорск;1;76;52,3378753;35,3516834;3169
МБОУ Гимназия № 91 имени М.В. Ломоносова;Железногорск;1;76;56,2529346;93,532167;529
МБОУ средняя общеобразовательная школа №4 г.Гусиноозерска имени Героя Социалистического труда Г.Д. Тучинова;Гусиноозерск;1;76;51,2865751;106,5230732;1519
МАОУ Лицей № 173;Екатеринбург;1;76;56,8386326;60,6054887;1479
Средняя общеобразовательная школа 49 г.Абаза;Абаза;1;76;52,6517296;90,0885929;539
Школа-лицей 35 г.Астана Р.Казахстан;Астана;1;76;51,1801;71,44598;1061
КГУ Средняя школа №3 города Курчатова;Курчатов;1;76;51,6605475;35,6571711;3187
Лицей 7 г.Минусинск;Минусинск;1;76;53,7105509;91,6871866;527
НХТК им Д. И. Менделеева;Новосибирск;6;76;55,0281016;82,9210575;206
Муниципальное бюджетное общеобразовательное учреждение Лицей№ 34 города Новокузнецка  Кемеровской области;Новокузнецк;1;76;53,7942757;87,2144046;332
Гимназия 2 г.Нерюнгри;Нерюнгри;1;76;56,6600322;124,72031;2400
Муниципальное бюджетное общеобразовательное учереждение Новичихинская средняя общеобразовательная школа;Новичиха;1;76;52,204;81,3877;528
Муниципальная средняя (полная) общеобразовательная школа № 198 г.Северск;Северск;1;76;56,6031143;84,8809687;14
Муниципальное общеобразовательное учреждение Северская гимназия ЗАТО Северск Томской области;Северск;1;75;56,6031143;84,8809687;14
МБОУ СОШ № 7;Сарапул;1;75;56,4616117;53,8036967;1895
МБОУ Лицей№104;Новокузнецк;1;75;53,7942757;87,2144046;332
Новосибирский химико-технологический колледж им. Д.И. Менделеева;Новосибирск;13;75;55,0281016;82,9210575;206
Экономический лицей г.Новосибирска;Новосибирск;1;75;55,0281016;82,9210575;206
МБОУ Средняя школа №134;Красноярск;2;75;56,009466;92,8524162;491
МОУ Лицей №1;Ачинск;3;75;56,2538662;90,47949;341
МБОУ Анжеро-Судженского городского округа Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова;Анжеро-Судженск;1;75;56,0787179;86,0202207;80
Средняя общеобразовательная школа №3 Барабинского района Новосибирской области;Барабинск;1;75;55,3515917;78,3465012;430
МБОУ Средняя общеобразовательная школа №1;Бийск;1;75;52,5393683;85,2138852;439
Республиканский классический лицей;Горно-Алтайск;1;75;51,9582681;85,9602957;507
Средняя общеобразовательная школа 11 г.Гурьевск;Гурьевск;2;75;54,2860005;85,947723;252
Средняя общеобразовательная школа 11 г.Гурьевск;Гурьевск;2;75;54,7705368;20,6039109;3892
МБОУ Средняя общеобразовательная школа №24 г. Белово;Белово;1;75;54,4221442;86,3036438;245
МБОУ Средняя Общеобразовательная школа №14  ;Белово;1;75;54,4221442;86,3036438;245
МБОУ Гимназия №71 (Радуга);Кемерово;1;75;55,3909721;86,0467864;139
Средняя общеобразовательная школа № 54 г. Кемерово;Кемерово;3;75;55,3909721;86,0467864;139
Средняя общеобразовательная школа № 48 имени М.Ю. Коломина;Кемерово;1;75;55,3909721;86,0467864;139
Муниципальное общеобразовательное учреждение гимназия № 6 г.Томск;Томск;2;75;56,4847036;84,9481737;0
Средняя общеобразовательная школа 2 г.Читы;Чита;1;75;52,0340128;113,4994884;1903
Школа-гимназия 1 города Шопокова Сокулукского района Чуйской области;Шопоков;2;75;42,864466;74,343225;1690
КГУ Школа-лицей №15 имени Д.И. Менделеева;Шымкент;2;75;42,3;69,6;1919
Средняя общеобразовательная школа 10 г.Экибастуз Р.Казахстан;Экибастуз;1;75;51,72371;75,32287;819
Россия г. Челябинск МАОУ Лицей №37;Челябинск;1;75;55,1603659;61,4007858;1470
